inanition,i.na.ni.sjɔ̃,f,['nom']
inanitions,i.na.ni.sjɔ̃,f,['nom']
inapaisable,i.na.pɛ.zabl,m,['adjectif']
inapaisables,i.na.pɛ.zabl,m,['adjectif']
inapaisée,i.na.pɛ.ze,,['adjectif']
inapaisées,i.na.pɛ.ze,,['adjectif']
inapaisés,i.na.pɛ.ze,,['adjectif']
inaperçu,i.na.pɛʁ.sy,m,"['adjectif', 'nom']"
inaperçue,i.na.pɛʁ.sy,,['adjectif']
inaperçues,i.na.pɛr.sy,,['adjectif']
inaperçus,i.na.pɛr.sy,m,"['adjectif', 'nom']"
inapplicable,i.na.pli.kabl,m,['adjectif']
inapplicables,i.na.pli.kabl,m,['adjectif']
inapplication,i.na.pli.ka.sjɔ̃,f,['nom']
inapplications,i.na.pli.ka.sjɔ̃,f,['nom']
inappliqué,i.na.pli.ke,,['adjectif']
inappliquées,i.na.pli.ke,,['adjectif']
inappliqués,i.na.pli.ke,,['adjectif']
inappréciable,i.na.pʁe.sjabl,m,['adjectif']
inappréciables,i.na.pʁe.sjabl,m,['adjectif']
inapprivoisé,i.na.pʁi.vwa.ze,,['adjectif']
inapproprié,i.na.pʁɔ.pʁi.je,m,['adjectif']
inappropriée,i.na.pʁɔ.pʁi.je,,['adjectif']
inappropriées,i.na.pʁɔ.pʁi.je,,['adjectif']
inappropriés,i.na.pʁɔ.pʁi.je,,['adjectif']
inapte,i.napt,m,['adjectif']
